algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
LGBM,615_fri_c4_250_10,0.4858711113595256,0.2119375878620898,0.7444393375278747,3657.5,15.522111177444458
LGBM,616_fri_c4_500_50,0.38790101631843654,0.14016811940529575,0.8575919053696841,6374.0,26.442156553268433
LGBM,617_fri_c3_500_5,0.30326603390421003,0.08798366753860141,0.8952564262647023,4597.5,20.455965280532837
LGBM,618_fri_c3_1000_50,0.29389809328394617,0.08284746840845734,0.9153019525568769,9406.0,27.95597195625305
LGBM,620_fri_c1_1000_25,0.2765393104663585,0.07369087611209721,0.9294683790650469,7698.5,24.869635462760925
LGBM,621_fri_c0_100_10,0.9504159915171948,0.6435842602805011,-0.01990850986590753,750.0,8.338780045509338
LGBM,622_fri_c2_1000_50,0.30404585091141545,0.08841727774959574,0.9055813109307134,7982.0,28.01436960697174
LGBM,623_fri_c4_1000_10,0.2817066533417969,0.07636701152902325,0.9209747512677002,6453.0,21.701115250587463
LGBM,624_fri_c0_100_5,0.9633177666981659,0.6564734034206653,0.003978320136402369,750.0,8.226766467094421
LGBM,626_fri_c2_500_50,0.3657807371897622,0.12557089601650154,0.8641466134657525,5166.0,28.637200117111206
LGBM,627_fri_c2_500_10,0.3232938149555985,0.09940984720714083,0.8974617977213081,5277.0,21.25115132331848
LGBM,628_fri_c3_1000_5,0.24184554332068228,0.05684267155467081,0.9379752020439336,5849.0,20.325387239456177
LGBM,631_fri_c1_500_5,0.3121575810737584,0.09298234105413107,0.9033350333218422,5183.5,21.565114855766296
LGBM,633_fri_c0_500_25,0.3499926963029913,0.11555378602740826,0.8683917236986666,5402.0,24.09910786151886
LGBM,634_fri_c2_100_10,1.0252778601880423,0.7184223993008146,-0.016618575420659254,750.0,8.590806245803833
LGBM,635_fri_c0_250_10,0.4292048165337463,0.169081606304662,0.7855188683856373,3628.0,16.54151487350464
LGBM,637_fri_c1_500_50,0.3557912797718237,0.11919309417792635,0.8766985003822434,5826.5,27.25285506248474
LGBM,641_fri_c1_500_10,0.2866442852118719,0.07896361450306055,0.9239380242234252,5601.0,22.0097599029541
LGBM,643_fri_c2_500_25,0.3340034434350935,0.105762904892268,0.8885049621069392,6565.5,23.120961546897888
LGBM,644_fri_c4_250_25,0.5804641047630961,0.29038235609098134,0.6093777206226579,3695.5,17.23577308654785
LGBM,645_fri_c3_500_50,0.3954744845845589,0.14531178992641547,0.8399913984242307,6108.5,27.421592473983765
LGBM,646_fri_c3_500_10,0.34091175407033353,0.1099487154097028,0.8834239068640939,5169.0,22.019697070121765
LGBM,647_fri_c1_250_10,0.376406678141142,0.13250260253202192,0.8481069788399169,3620.0,15.514998316764832
LGBM,648_fri_c1_250_50,0.39575788835410386,0.1455056817334239,0.8366601857991409,3681.0,18.184494495391846
LGBM,649_fri_c0_500_5,0.30693127077436994,0.09002972176476004,0.8993799782619039,5348.5,20.797348737716675
LGBM,650_fri_c0_500_50,0.3896365457592892,0.14134038102103497,0.8516472316967976,5121.5,27.980223417282104
LGBM,651_fri_c0_100_25,1.0445813597004319,0.7377142576717859,-0.016730998268238984,750.0,7.925896883010864
LGBM,653_fri_c0_250_25,0.4655039557316323,0.1961372891972037,0.7827308352646012,3616.5,16.965104937553406
LGBM,654_fri_c0_500_10,0.36083235239506534,0.12239459629974683,0.8585950280675304,5412.5,21.842645168304443
LGBM,656_fri_c1_100_5,1.0004494323643833,0.6935966129092036,-0.022757536549737223,750.0,8.747475862503052
LGBM,657_fri_c2_250_10,0.41870705703550987,0.16153670694473646,0.8112490754743522,3624.5,15.791638493537903
LGBM,658_fri_c3_250_25,0.698167860686295,0.39705542006331057,0.5555165134005131,3613.5,17.1284157037735
LGBM,659_sleuth_ex1714,2416.003704781616,15.57974035629796,-0.027501295921874114,1.0,7.622628569602966
LGBM,663_rabe_266,12.585420674123636,5.071371680927352,0.9451392604536143,1701.0,14.825594067573547
LGBM,665_sleuth_case2002,8.311776922414783,4.249717860175516,0.31210800512467995,2159.5,15.717160820960999
LGBM,666_rmftsa_ladata,2.0945004124848694,1.683976016534822,0.517011838668042,6394.0,20.938729166984558
LGBM,678_visualizing_environmental,3.3844602200704434,2.5220877026162087,-0.034355512577102565,750.0,8.687679290771484
LGBM,687_sleuth_ex1605,12.626384797181412,5.0778302403509175,-0.005835754713286345,500.0,8.41788136959076
LGBM,690_visualizing_galaxy,16.795568679026267,5.645768850234573,0.9667160869446655,4123.0,16.015138864517212
LGBM,695_chatfield_4,19.484584570052625,5.941877784890831,0.8201429269087941,3470.5,16.48045814037323
LGBM,706_sleuth_case1202,85.59181561044757,8.899315824685088,-0.006700212722730969,750.0,7.550651788711548
LGBM,712_chscase_geyser1,6.384695229468016,3.732042701917154,0.7410929127764502,3158.0,15.539737582206726
LGBM,banana,0.5364923135504199,0.2529539743227546,0.708537088889149,12808.0,32.1472145318985
LGBM,titanic,0.7954783137180448,0.49028760366336355,0.2577636663982698,4000.0,20.86302614212036
Linear,1027_ESL,0.513419148160486,0.23396417400530495,0.8719017434367774,4.0,0.1780639886856079
Linear,1028_SWD,0.6298978367037844,0.3341633479624074,0.35921108431999726,10.0,0.19887828826904297
Linear,1029_LEV,0.6322420253676321,0.33627934561962947,0.5544979432695396,4.0,0.20320093631744385
Linear,1030_ERA,1.556435914967473,1.2303691620060246,0.38000895202015117,4.0,0.19221723079681396
Linear,1089_USCrime,18.817481562008446,5.872392716007901,0.776655458813895,13.0,0.15620207786560059
Linear,1096_FacultySalaries,1.9088988634303714,1.5355534259406856,0.7771095748436774,4.0,0.15493762493133545
Linear,1191_BNG_pbc,917.5793490099758,13.643479307963222,0.3088324241524259,18.0,0.540876030921936
Linear,1193_BNG_lowbwt,474.81373888314124,12.325849632531146,0.568240466236242,9.0,0.41591501235961914
Linear,1196_BNG_pharynx,316.94285797731885,11.517452952641193,0.4249572276077563,10.0,0.4353436231613159
Linear,1199_BNG_echoMonths,11.807161891308624,4.9445601043729965,0.4417045673649446,9.0,0.41478264331817627
Linear,1201_BNG_breastTumor,10.164792603958412,4.647491938650946,0.03579936799535832,9.0,0.4104759693145752
Linear,1203_BNG_pwLinear,3.082833997195022,2.351743327918215,0.5237947250415085,10.0,0.42294323444366455
Linear,1595_poker,0.7739599404950671,0.4693871827135633,-7.592365072850438e-05,10.0,0.44610488414764404
Linear,192_vineyard,2.9611806394636857,2.2791722160948265,0.5267456449438063,2.0,0.12969374656677246
Linear,195_auto_price,2696.7548154223696,15.799608955290724,0.7807434424317217,15.0,0.18347740173339844
Linear,197_cpu_act,9.802966576495635,4.57572236069725,0.7174262632922949,21.0,0.4903082847595215
Linear,201_pol,30.45846788062009,6.833805426548889,0.46871819983309376,48.0,0.7692137956619263
Linear,207_autoPrice,2696.7548154223696,15.799608955290724,0.7807434424317217,15.0,0.18295598030090332
Linear,210_cloud,0.39946319255460966,0.14804997304926565,0.8722958553624327,5.0,0.1533294916152954
Linear,215_2dplanes,2.4031455295220776,1.9132553719604775,0.701506919465735,10.0,0.43634533882141113
Linear,218_house_8L,42114.074169665684,21.296274534805914,0.38084213650134496,8.0,0.4723982810974121
Linear,225_puma8NH,4.487131252275423,3.0508995310168605,0.37023150560844525,8.0,0.33134758472442627
Linear,227_cpu_small,10.017333743761707,4.618550028682639,0.7091402895779333,12.0,0.4159160852432251
Linear,228_elusage,11.825001714853599,4.947558215154132,0.6797311770332967,2.0,0.150374174118042
Linear,229_pwLinear,2.3028730397206076,1.8410612861431213,0.7570294619483273,10.0,0.1836639642715454
Linear,230_machine_cpu,69.28655749153948,8.476710108006708,0.8015053853999164,6.0,0.18159830570220947
Linear,294_satellite_image,1.2123992731950912,0.9041825215209597,0.7008318278274214,36.0,0.4390372037887573
Linear,344_mv,4.490933367416987,3.0525134014523476,0.8118217953262952,10.0,0.43978190422058105
Linear,4544_GeographicalOriginalofMusic,0.44896498974489696,0.18362867049570392,0.7839482117518031,117.0,0.45852017402648926
Linear,485_analcatdata_vehicle,175.58933615152364,10.336328336295034,0.5980683134189677,4.0,0.15224993228912354
Linear,503_wind,3.2809449144221805,2.465094982626147,0.75288199469509,14.0,0.36181187629699707
Linear,505_tecator,1.7569821122367724,1.4078078140013959,0.9865381887969948,124.0,0.21859979629516602
Linear,519_vinnie,1.6152115827320037,1.283405360138513,0.7313623771974669,2.0,0.1705838441848755
Linear,522_pm10,0.8387976587392892,0.532732806875208,0.11877447644293782,7.0,0.1894819736480713
Linear,523_analcatdata_neavote,0.9589601199696098,0.6521191813284934,0.9403791699440105,2.0,0.15505635738372803
Linear,527_analcatdata_election2000,22822.322457925628,20.070988784225484,0.7906549387277739,14.0,0.15827763080596924
Linear,529_pollen,1.4367663280031733,1.1198183363573095,0.7845977351181408,4.0,0.3343554735183716
Linear,537_houses,69851.18523278189,22.30824466580212,0.6359184139059981,8.0,0.5236570835113525
Linear,542_pollution,37.51751648231258,7.250326055221756,0.5454017222991157,15.0,0.1633617877960205
Linear,547_no2,0.5030422872684147,0.2255818105668828,0.5100887528237613,7.0,0.19364666938781738
Linear,556_analcatdata_apnea2,3257.7849699752287,16.17760566694737,-0.0010690768790064809,3.0,0.17755615711212158
Linear,557_analcatdata_apnea1,3412.48303229721,16.270391020393976,-0.0027403860459135343,3.0,0.17859876155853271
Linear,560_bodyfat,1.3050316187248585,0.9944020466997789,0.9790068197514223,14.0,0.18923914432525635
Linear,561_cpu,55.66553706528161,8.039045131516385,0.8563249602367274,7.0,0.16567528247833252
Linear,562_cpu_small,10.017333743761707,4.618550028682639,0.7091402895779333,12.0,0.4075731039047241
Linear,564_fried,2.6399055247954513,2.0755717110153387,0.7216661855354183,10.0,0.4377765655517578
Linear,573_cpu_act,9.802966576495635,4.57572236069725,0.7174262632922949,21.0,0.48081469535827637
Linear,574_house_16H,47213.566535892896,21.524873114213474,0.23897560336323037,16.0,0.6008071899414062
Linear,579_fri_c0_250_5,0.5695380031448282,0.2809395453875828,0.6350836297223474,5.0,0.1854238510131836
Linear,581_fri_c3_500_25,0.8679817262196146,0.5615523556064611,0.20109622531302895,25.0,0.21544909477233887
Linear,582_fri_c1_500_25,0.8937814383114486,0.5871449365218794,0.20443024277467975,25.0,0.20970749855041504
Linear,583_fri_c1_1000_50,0.8791163693212393,0.5725859340771124,0.21112325781885039,50.0,0.2827838659286499
Linear,584_fri_c4_500_25,0.8980194228463226,0.5913574397624357,0.20032583111505814,25.0,0.21266913414001465
Linear,586_fri_c3_1000_25,0.8742302708545029,0.5677418626216695,0.2666042697824462,25.0,0.23651123046875
Linear,588_fri_c4_1000_100,0.9199608849022382,0.6131988178837554,0.18649203084035254,100.0,0.3839219808578491
Linear,589_fri_c2_1000_25,0.8401735246441326,0.5340878781819288,0.2789170187741083,25.0,0.2367192506790161
Linear,590_fri_c0_1000_50,0.5377850118695441,0.2540317367121589,0.7141661406410638,50.0,0.26840949058532715
Linear,591_fri_c1_100_10,0.8879667785553094,0.5813688926635331,0.1961526275075649,10.0,0.15833020210266113
Linear,592_fri_c4_1000_25,0.8733733367939652,0.5668926673508374,0.21965736283168408,25.0,0.2412945032119751
Linear,593_fri_c1_1000_10,0.8406220707005684,0.5345297278934007,0.2756225524509424,10.0,0.1992018222808838
Linear,594_fri_c2_100_5,0.9401696880940058,0.6333542041113429,0.06919372257197332,5.0,0.1575709581375122
Linear,595_fri_c0_1000_10,0.5350796008469553,0.2517777936547835,0.7050084641281054,10.0,0.20346295833587646
Linear,596_fri_c2_250_5,0.8394797509631299,0.5334045419958127,0.29248323487196326,5.0,0.1896514892578125
Linear,597_fri_c2_500_5,0.8609880128144315,0.5546321664173829,0.2511883560023879,5.0,0.18430280685424805
Linear,598_fri_c0_1000_25,0.5419130681664401,0.2574829652485495,0.6898445687860864,25.0,0.23015820980072021
Linear,599_fri_c2_1000_5,0.8426453652230375,0.5365233183303775,0.29586740270642353,5.0,0.20214033126831055
Linear,601_fri_c1_250_5,0.8123968832202998,0.5068107926260231,0.3301828204350209,5.0,0.1862269639968872
Linear,602_fri_c3_250_10,0.9563610133673381,0.6495225058904828,0.1443041146616849,10.0,0.18892991542816162
Linear,603_fri_c0_250_50,0.5701135561213949,0.28143469834062224,0.6482224327512509,50.0,0.20123469829559326
Linear,604_fri_c4_500_10,0.8857867520305361,0.5792044820261683,0.22140911354628984,10.0,0.20173537731170654
Linear,605_fri_c2_250_25,0.8603986078619127,0.5540493321617227,0.26355634439029446,25.0,0.19838416576385498
Linear,606_fri_c2_1000_10,0.8179227334214901,0.5122232054022585,0.3110744877084638,10.0,0.20742249488830566
Linear,607_fri_c4_1000_50,0.9069399987468171,0.6002312210512263,0.1826448865290493,50.0,0.29150068759918213
Linear,608_fri_c3_1000_10,0.8694040936150765,0.5629607461738341,0.2524099576046076,10.0,0.21809029579162598
Linear,609_fri_c0_1000_5,0.5194807298941855,0.23890683829686973,0.736646111907156,5.0,0.1971747875213623
Linear,611_fri_c3_100_5,0.9000120981178503,0.5933388765636427,0.14308512995610634,5.0,0.14640378952026367
Linear,612_fri_c1_1000_5,0.8732333867899047,0.5667539918323086,0.26315633965830326,5.0,0.1928999423980713
Linear,613_fri_c3_250_5,0.824225302174373,0.5184052350459243,0.2713715840947433,5.0,0.18594670295715332
Linear,615_fri_c4_250_10,0.8561606148809189,0.5498603572068518,0.22613191056277393,10.0,0.1893061399459839
Linear,616_fri_c4_500_50,0.9587650947074932,0.6519243280138609,0.10998267860064781,50.0,0.23246395587921143
Linear,617_fri_c3_500_5,0.8353400674445871,0.5293291889864807,0.2084498349586249,5.0,0.1918121576309204
Linear,618_fri_c3_1000_50,0.8826088585716624,0.5760505077440976,0.20531876840793695,50.0,0.3045758008956909
Linear,620_fri_c1_1000_25,0.8779470364486248,0.5714263387416981,0.2859829683818572,25.0,0.23248827457427979
Linear,621_fri_c0_100_10,0.510666416973699,0.2317307272955855,0.6735316312184096,10.0,0.1607654094696045
Linear,622_fri_c2_1000_50,0.8895152681994294,0.5829066728417095,0.1978875115568534,50.0,0.28041303157806396
Linear,623_fri_c4_1000_10,0.835351149721089,0.5293400942975249,0.296586628461384,10.0,0.2123037576675415
Linear,624_fri_c0_100_5,0.5802427527639691,0.29019016366117184,0.6760731284351778,5.0,0.15604102611541748
Linear,626_fri_c2_500_50,0.8978180566990811,0.5911572353282705,0.15644259433334118,50.0,0.23310410976409912
Linear,627_fri_c2_500_10,0.8610091143024454,0.5546530337665697,0.27024554241583554,10.0,0.19125902652740479
Linear,628_fri_c3_1000_5,0.8560740915366284,0.5497748674980116,0.24052240047641332,5.0,0.20421063899993896
Linear,631_fri_c1_500_5,0.8726275147066014,0.5661536718478059,0.302764726465829,5.0,0.19093537330627441
Linear,633_fri_c0_500_25,0.542123328598381,0.2576591384024103,0.6749141027976583,25.0,0.20937979221343994
Linear,634_fri_c2_100_10,0.919252918991453,0.6124933310925496,0.25678296793932637,10.0,0.16356885433197021
Linear,635_fri_c0_250_10,0.5874944632957398,0.29650534098535397,0.609622528209406,10.0,0.1848820447921753
Linear,637_fri_c1_500_50,0.9514299252110114,0.6445969114715784,0.11640156421995779,50.0,0.23713386058807373
Linear,641_fri_c1_500_10,0.8737094401633283,0.5672257221280468,0.25042895303835244,10.0,0.19520080089569092
Linear,643_fri_c2_500_25,0.9181248008220614,0.6113692577918975,0.10594732350564628,25.0,0.20627427101135254
Linear,644_fri_c4_250_25,0.9001508313803723,0.5934768446542131,0.08312866966058924,25.0,0.19442129135131836
Linear,645_fri_c3_500_50,0.8864137285915488,0.5798269022295236,0.1991205381251484,50.0,0.2273775339126587
Linear,646_fri_c3_500_10,0.8211992127348169,0.5154358684356664,0.29665698157216575,10.0,0.1977980136871338
Linear,647_fri_c1_250_10,0.848249796513895,0.5420496701472202,0.23036822940147433,10.0,0.18510305881500244
Linear,648_fri_c1_250_50,0.8634731231542451,0.5570902210372448,0.2427136995635022,50.0,0.20273661613464355
Linear,649_fri_c0_500_5,0.5069337182301578,0.22871344635179894,0.7387611179499604,5.0,0.18525385856628418
Linear,650_fri_c0_500_50,0.5074974797859142,0.2291683194870516,0.7466114850747508,50.0,0.23332250118255615
Linear,651_fri_c0_100_25,0.6860733352071583,0.38573618056803716,0.6007550633108676,25.0,0.1603916883468628
Linear,653_fri_c0_250_25,0.5743494879674326,0.2850867081519987,0.686236521324546,25.0,0.1880807876586914
Linear,654_fri_c0_500_10,0.5628959561972211,0.27524393162269944,0.6694127116411969,10.0,0.19267189502716064
Linear,656_fri_c1_100_5,0.8540572396861407,0.5477824890369073,0.1723314591524075,5.0,0.136710524559021
Linear,657_fri_c2_250_10,0.9057232599508119,0.5990203433183154,0.17140696759622825,10.0,0.18567824363708496
Linear,658_fri_c3_250_25,0.9385685350406321,0.6317561781007913,0.09176209842770983,25.0,0.1860107183456421
Linear,659_sleuth_ex1714,1256.7075369087552,14.272501661154486,0.6988003030071399,7.0,0.15510427951812744
Linear,663_rabe_266,9.085149654495519,4.425324891658944,0.9707549621407704,2.0,0.18306183815002441
Linear,665_sleuth_case2002,7.8945905134964125,4.148273237723579,0.30459420333773873,6.0,0.18198394775390625
Linear,666_rmftsa_ladata,1.9610633049781525,1.5781060121259922,0.5664078579394602,10.0,0.20316803455352783
Linear,678_visualizing_environmental,2.7506238073248173,2.147792862516413,0.23047318901625674,3.0,0.15376555919647217
Linear,687_sleuth_ex1605,10.544059823661959,4.7200797421757255,0.3865261348949326,5.0,0.15072941780090332
Linear,690_visualizing_galaxy,30.136705151671585,6.8125881860790605,0.8962740653927912,4.0,0.18831372261047363
Linear,695_chatfield_4,16.154544742401256,5.5682273817661105,0.8656045374912209,12.0,0.16467010974884033
Linear,706_sleuth_case1202,57.20259047727613,8.093503934895507,0.5728327901365604,6.0,0.16342103481292725
Linear,712_chscase_geyser1,6.0446733489640945,3.625355775067935,0.7634331571497088,2.0,0.18354392051696777
Linear,banana,0.992627898354597,0.685775146061195,0.0032838017658538554,2.0,0.24251604080200195
Linear,titanic,0.8233811560266459,0.5175767007367029,0.21634083444185404,3.0,0.2047048807144165
MLP,1027_ESL,0.5174238401617793,0.2372258726299724,0.8720790640804412,1202.0,11.559931516647339
MLP,1028_SWD,0.6280067611707835,0.3324588308691164,0.3571869693370613,2402.0,17.008740544319153
MLP,1029_LEV,0.6328316871325143,0.33681213901855067,0.5521545195340438,1202.0,16.584404468536377
MLP,1030_ERA,1.5545275533012823,1.2286330009683422,0.378649777862063,1202.0,16.35840630531311
MLP,1089_USCrime,18.689131311567206,5.8587431954002875,0.7556563298636402,3002.0,9.42510986328125
MLP,1096_FacultySalaries,2.321786696940168,1.8548427861456758,0.6618701403163922,1202.0,9.325369119644165
MLP,1191_BNG_pbc,891.3301114620554,13.585430967345753,0.346338388414935,4002.0,116.25519871711731
MLP,1193_BNG_lowbwt,463.73933952539676,12.278649902202515,0.5904731915830861,2202.0,131.18564462661743
MLP,1196_BNG_pharynx,304.0484782961026,11.434385130671995,0.47054820606847236,2402.0,120.6675728559494
MLP,1199_BNG_echoMonths,11.822624642238244,4.947158988563506,0.44204522823361037,2202.0,81.64392364025116
MLP,1201_BNG_breastTumor,9.863129742600869,4.587834063224828,0.08902562330035613,2202.0,110.818976521492
MLP,1203_BNG_pwLinear,2.8046631547322862,2.1822390093297184,0.604613575497171,2402.0,153.09758913516998
MLP,1595_poker,0.7501818263106571,0.4464616618092267,0.0610163843773715,2402.0,103.19107282161713
MLP,192_vineyard,2.919343418263206,2.253664349643977,0.4445589019692593,802.0,10.587856650352478
MLP,195_auto_price,2472.52085588034,15.625987160776077,0.785070392066358,3402.0,10.907858490943909
MLP,197_cpu_act,2.6069655655626938,2.053645344930708,0.9800448228267264,4602.0,89.19072329998016
MLP,201_pol,9.132351434921175,4.435565538222294,0.9528844306954816,10002.0,170.6373986005783
MLP,207_autoPrice,2472.52085588034,15.625987160776077,0.785070392066358,3402.0,10.673677563667297
MLP,210_cloud,0.48341805543700256,0.21001212332096583,0.7745984684877671,1402.0,9.442482829093933
MLP,215_2dplanes,1.0418741145032113,0.7350094356479973,0.9436700309032158,2402.0,93.53316450119019
MLP,218_house_8L,31309.963007351176,20.70338326666701,0.6448293656206121,2002.0,154.2154153585434
MLP,225_puma8NH,3.171269390186723,2.4030591483894366,0.6795447266344433,2002.0,93.6550886631012
MLP,227_cpu_small,3.0951479252352962,2.3589598195229753,0.9717906922382447,2802.0,82.89986109733582
MLP,228_elusage,11.610492243988633,4.911209209983488,0.684387404297726,802.0,11.017972469329834
MLP,229_pwLinear,2.0938923516302292,1.6835031314282396,0.7997484250635611,2402.0,9.48705530166626
MLP,230_machine_cpu,75.04209207239838,8.636275930110783,0.7685673246659495,1602.0,10.465346097946167
MLP,294_satellite_image,0.7377422443244419,0.434547174762277,0.8884704104139667,7602.0,102.15549004077911
MLP,344_mv,0.09774141792207641,0.009508039767199316,0.9999115334804943,2402.0,91.23079812526703
MLP,4544_GeographicalOriginalofMusic,0.5531648441050757,0.2669624035380925,0.6629668222366687,23802.0,28.431413292884827
MLP,485_analcatdata_vehicle,174.59743602783047,10.324998720196712,0.5922819559571875,1202.0,10.26304280757904
MLP,503_wind,3.1469077268838155,2.3890405709732114,0.7792416780732596,3202.0,72.43921387195587
MLP,505_tecator,1.0360505739626977,0.7291901537956971,0.994941402039536,25202.0,18.35047936439514
MLP,519_vinnie,1.6245561753890172,1.2917591418795566,0.7325559268628086,802.0,12.044094324111938
MLP,522_pm10,0.8480445925723793,0.541847218318352,0.0871805566157215,1802.0,14.31594693660736
MLP,523_analcatdata_neavote,1.0133431904480912,0.7064899790106383,0.9268411238773235,802.0,6.662057995796204
MLP,527_analcatdata_election2000,17973.601355717008,19.5933187411585,0.9278191954030459,3202.0,5.9827258586883545
MLP,529_pollen,1.446940029018773,1.129346919603478,0.7824110414961313,1202.0,34.07103395462036
MLP,537_houses,55539.14892242067,21.849686874436834,0.7693899598861933,2002.0,136.1822041273117
MLP,542_pollution,46.5999430155625,7.683659030150056,0.3042406777160698,3402.0,9.21146845817566
MLP,547_no2,0.5182065854025326,0.23786510761213378,0.4873512307590366,1802.0,14.560955882072449
MLP,556_analcatdata_apnea2,3303.2491728703912,16.20532381343793,-0.010803203147557228,1002.0,8.26397430896759
MLP,557_analcatdata_apnea1,3414.853732328312,16.271779966042725,-0.005859308010358166,1002.0,9.009384989738464
MLP,560_bodyfat,1.1496854740667617,0.8423327069369136,0.9812612131201575,3202.0,10.929574728012085
MLP,561_cpu,12.434751083656808,5.04743663750069,0.9860022279029738,1802.0,9.403075218200684
MLP,562_cpu_small,3.0871986272380516,2.3543038564387473,0.9716516321349002,2802.0,87.23052990436554
MLP,564_fried,1.0305104299972756,0.7236529839306362,0.9575938512866149,2402.0,130.25181376934052
MLP,573_cpu_act,2.6216896151058915,2.0634717554938127,0.9800650092444716,4602.0,93.35670530796051
MLP,574_house_16H,36604.43026985939,21.015849116123533,0.5288021024682878,3602.0,176.33085584640503
MLP,579_fri_c0_250_5,0.5513922676512932,0.26546210184576186,0.6733237448695049,1402.0,11.540798306465149
MLP,581_fri_c3_500_25,0.8830242386936885,0.5764626822332388,0.17120596225699836,5402.0,11.963532447814941
MLP,582_fri_c1_500_25,0.928867463821706,0.6220779220225922,0.14687972261647925,5402.0,11.274908423423767
MLP,583_fri_c1_1000_50,0.8880784693153918,0.5814798004115062,0.20526251186543448,10402.0,16.242511868476868
MLP,584_fri_c4_500_25,0.94300336632486,0.6361827561440176,0.11398858694000236,5402.0,11.58020555973053
MLP,586_fri_c3_1000_25,0.8971828393444811,0.5905257142870053,0.21034051845077095,5402.0,16.372925996780396
MLP,588_fri_c4_1000_100,0.931805764485325,0.6250085776859653,0.16015044126730776,20402.0,18.03852689266205
MLP,589_fri_c2_1000_25,0.8618100235806918,0.5554451123145064,0.2298826128389172,5402.0,16.564882159233093
MLP,590_fri_c0_1000_50,0.6539694921807189,0.35604801515211726,0.5445256605266211,10402.0,12.667398691177368
MLP,591_fri_c1_100_10,0.9394496773035523,0.6326355784552212,0.047015487951845236,2402.0,8.873820066452026
MLP,592_fri_c4_1000_25,0.9040305275798376,0.5973360324298944,0.19918785420237572,5402.0,16.716000080108643
MLP,593_fri_c1_1000_10,0.8184026661390342,0.5126936323172083,0.3412141892464761,2402.0,17.37566351890564
MLP,594_fri_c2_100_5,0.9855298717003962,0.6786775627426676,0.09098071235402,1402.0,10.467143535614014
MLP,595_fri_c0_1000_10,0.325319197151854,0.10059851735214022,0.8897457637836486,2402.0,17.322187304496765
MLP,596_fri_c2_250_5,0.7579097933784467,0.45389155845854356,0.3822446192210415,1402.0,12.090062141418457
MLP,597_fri_c2_500_5,0.3747345019465439,0.13140183029590088,0.8422244400394361,1402.0,15.598289251327515
MLP,598_fri_c0_1000_25,0.5194718577872846,0.23889957944139162,0.718563152299919,5402.0,12.795423746109009
MLP,599_fri_c2_1000_5,0.1901798757840546,0.03552966456178019,0.9652420462993648,1402.0,21.15747618675232
MLP,601_fri_c1_250_5,0.22825562886970524,0.05078876764050237,0.9494240222217163,1402.0,11.896596670150757
MLP,602_fri_c3_250_10,0.43663440403727544,0.17449904287921514,0.8154023661914614,2402.0,10.735703825950623
MLP,603_fri_c0_250_50,0.7856793969920512,0.48075321663414855,0.29631106084085646,10402.0,8.235515594482422
MLP,604_fri_c4_500_10,0.8901556576640375,0.5835427248208023,0.1824642613615458,2402.0,13.764461040496826
MLP,605_fri_c2_250_25,0.9635047428496405,0.6566602497529442,0.08416848605230048,5402.0,9.083660006523132
MLP,606_fri_c2_1000_10,0.7846837947946639,0.4797860362315163,0.3686739178548142,2402.0,19.696850776672363
MLP,607_fri_c4_1000_50,0.9170581354980871,0.6103065252156484,0.1698611469457031,10402.0,16.648687720298767
MLP,608_fri_c3_1000_10,0.8241852244987485,0.5183658949046877,0.40272821511198054,2402.0,18.860936522483826
MLP,609_fri_c0_1000_5,0.24087168560414174,0.056398451349274535,0.9456155073545959,1402.0,18.29631817340851
MLP,611_fri_c3_100_5,0.47402765629682475,0.20269772786208062,0.7797350525555038,1402.0,10.846809029579163
MLP,612_fri_c1_1000_5,0.1914936409799579,0.03601347404809594,0.9650771970676211,1402.0,20.068286538124084
MLP,613_fri_c3_250_5,0.22941823939060432,0.05129438652378464,0.9483009068124875,1402.0,12.711400032043457
MLP,615_fri_c4_250_10,0.7996483966086779,0.49435323069672493,0.29939109189764723,2402.0,10.60129463672638
MLP,616_fri_c4_500_50,1.0001340379892203,0.6932812185487641,0.07544022343806944,10402.0,11.367864608764648
MLP,617_fri_c3_500_5,0.2421251485775602,0.05697050667278023,0.9388047552787882,1402.0,15.353190183639526
MLP,618_fri_c3_1000_50,0.9015723903645598,0.5948906909316017,0.19880062427166267,10402.0,16.267884969711304
MLP,620_fri_c1_1000_25,0.8779478364646439,0.5714271320275629,0.20726326021988828,5402.0,16.39758849143982
MLP,621_fri_c0_100_10,0.5657505555571859,0.27768756164099073,0.6342059524664193,2402.0,8.570687651634216
MLP,622_fri_c2_1000_50,0.8983244366054725,0.5916607030070358,0.20256540389191258,10402.0,16.714241862297058
MLP,623_fri_c4_1000_10,0.7813980422795246,0.47659616345859557,0.3855263934152382,2402.0,19.562983989715576
MLP,624_fri_c0_100_5,0.3894523133022553,0.14121575840838482,0.8498198440117513,1402.0,9.635767698287964
MLP,626_fri_c2_500_50,0.9439933107949892,0.637171028598287,0.10394645788073043,10402.0,10.998966455459595
MLP,627_fri_c2_500_10,0.8796023909516955,0.5730679666723768,0.23552047915185098,2402.0,13.219162821769714
MLP,628_fri_c3_1000_5,0.18620190432922978,0.03408364596548032,0.9651047464150709,1402.0,21.550042629241943
MLP,631_fri_c1_500_5,0.8127675115850183,0.5071735798973799,0.3755358883131727,1402.0,14.566092371940613
