dataset,algorithm,trial,best_params,train_mse,train_mae,test_mse,test_mae,runtime
635_fri_c0_250_10,mrgp,14.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.0110150332775,0.0788708771049,0.293079600584,0.336870943878,19146.957968235016
635_fri_c0_250_10,mrgp,15.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.00771639965876,0.059268666193199995,1.03860521327,0.655283005077,19176.60193586349
635_fri_c0_250_10,mrgp,16.0,"[('g', 100), ('max_len', 6), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0128970926134,0.07801460815539998,0.35893473674599996,0.367553221199,19204.67110848427
635_fri_c0_250_10,mrgp,19.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.00656354695833,0.054507548008699995,1.32901688756,0.763853573181,19270.097907304764
635_fri_c0_250_10,rf,0.0,"[('max_features', 'sqrt'), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 10)]",0.08648752617360002,0.218693431166,0.391325170385,0.491448878263,61.35249519348145
635_fri_c0_250_10,rf,1.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.038136873809,0.156662108433,0.239042521744,0.393222086703,63.11100029945374
635_fri_c0_250_10,rf,2.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0377813045397,0.153674718744,0.233916308743,0.404026674363,63.526588916778564
635_fri_c0_250_10,rf,3.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 100)]",0.0381559673579,0.159044606665,0.262247315781,0.40192722126,61.93697714805603
635_fri_c0_250_10,rf,4.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0379649102959,0.155047407562,0.229023764456,0.387685157217,63.51855182647705
635_fri_c0_250_10,rf,5.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0383143555328,0.15942290098200002,0.250802255937,0.396890756559,63.21777176856994
635_fri_c0_250_10,rf,6.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 100)]",0.0396516445003,0.158934226012,0.279386320738,0.438893657058,61.38863492012024
635_fri_c0_250_10,rf,7.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0383184863418,0.15554694098400002,0.291360658937,0.441211943636,62.46728730201721
635_fri_c0_250_10,rf,8.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 10)]",0.052728820648,0.169960587231,0.3560782436330001,0.475035356485,61.75105118751526
635_fri_c0_250_10,rf,9.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",0.0396168285491,0.160861294749,0.204031758217,0.348845723903,63.24378633499146
635_fri_c0_250_10,sgd-regression,0.0,"[('alpha', 0.01), ('penalty', 'elasticnet')]",0.306868951896,0.449125854969,0.38800211879,0.478771086757,0.11199164390563963
635_fri_c0_250_10,sgd-regression,1.0,"[('alpha', 0.0001), ('penalty', 'elasticnet')]",0.30265191679000003,0.435427917294,0.385787777337,0.499227739589,0.1210641860961914
635_fri_c0_250_10,sgd-regression,2.0,"[('alpha', 1e-06), ('penalty', 'l2')]",0.33340160694800003,0.471276424393,0.330319135405,0.435857996582,0.1265864372253418
635_fri_c0_250_10,sgd-regression,3.0,"[('alpha', 0.01), ('penalty', 'l1')]",0.331577731942,0.463024596055,0.336144660732,0.479324704116,0.1235506534576416
635_fri_c0_250_10,sgd-regression,4.0,"[('alpha', 0.0001), ('penalty', 'l2')]",0.333419226736,0.472544235371,0.30494164621500003,0.407111147965,0.1204538345336914
635_fri_c0_250_10,sgd-regression,5.0,"[('alpha', 1e-06), ('penalty', 'l1')]",0.295276382052,0.443828234291,0.443673668958,0.528684327184,0.10947823524475098
635_fri_c0_250_10,sgd-regression,6.0,"[('alpha', 0.01), ('penalty', 'l1')]",0.354750232349,0.484943361407,0.293844476852,0.435708769917,0.11968278884887695
635_fri_c0_250_10,sgd-regression,7.0,"[('alpha', 1e-06), ('penalty', 'l1')]",0.329457023487,0.455528584069,0.35519384053400005,0.481848808442,0.1262061595916748
635_fri_c0_250_10,sgd-regression,8.0,"[('alpha', 0.01), ('penalty', 'elasticnet')]",0.32295459039700003,0.455455082448,0.347675654889,0.460612548455,0.12032032012939453
635_fri_c0_250_10,sgd-regression,9.0,"[('alpha', 0.0001), ('penalty', 'l1')]",0.320322071708,0.451288901029,0.37564410116,0.492584545866,0.11066889762878418
635_fri_c0_250_10,xgboost,0.0,"[('gamma', 0.2), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.017460145302099998,0.107019219498,0.213427307959,0.371041184735,177.66038799285892
635_fri_c0_250_10,xgboost,1.0,"[('gamma', 0.4), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0307051203962,0.138742958384,0.182929215504,0.34097395425,177.9454801082611
635_fri_c0_250_10,xgboost,2.0,"[('gamma', 0.1), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.00880471597366,0.0759148506976,0.222763085466,0.370546937137,175.78117418289185
635_fri_c0_250_10,xgboost,3.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.000945810900935,0.0225901341459,0.166339946048,0.321493963338,176.89493560791016
635_fri_c0_250_10,xgboost,4.0,"[('gamma', 0.1), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.00876232823829,0.0729500230327,0.173328769646,0.342838058322,174.13875079154968
635_fri_c0_250_10,xgboost,5.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0009790079453850002,0.021993550399700003,0.16557318348,0.306808008206,175.11458230018616
635_fri_c0_250_10,xgboost,6.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.000948460843839,0.022897690589400003,0.158667704934,0.314160854245,176.47169256210327
635_fri_c0_250_10,xgboost,7.0,"[('gamma', 0), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0011017833021099998,0.0234096932927,0.21430889978,0.372420167905,175.85286736488342
635_fri_c0_250_10,xgboost,8.0,"[('gamma', 0.2), ('learning_rate', 0.01), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.0208669354546,0.112488718771,0.16059717859099998,0.317289289405,178.2555606365204
635_fri_c0_250_10,xgboost,9.0,"[('gamma', 0.1), ('learning_rate', 0.05), ('max_depth', 6), ('n_estimators', 1000), ('subsample', 0.5)]",0.00913619855469,0.0776960086575,0.159764589095,0.315862232627,177.61471080780032
637_fri_c1_500_50,adaboost,0.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.141370542173,0.321173881316,0.188082917752,0.344573326419,69.07329726219177
637_fri_c1_500_50,adaboost,1.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.137797353926,0.314495294842,0.216863469431,0.362421144106,65.81939506530762
637_fri_c1_500_50,adaboost,2.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.121260100542,0.290918297574,0.26569400447700003,0.402866083557,65.59584379196167
637_fri_c1_500_50,adaboost,3.0,"[('learning_rate', 1.0), ('n_estimators', 100)]",0.15447080579000005,0.330139884734,0.235445994693,0.394778478255,62.23588967323303
637_fri_c1_500_50,adaboost,4.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.129472411524,0.297774755392,0.223443761207,0.3736791246190001,65.70725750923157
637_fri_c1_500_50,adaboost,5.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.138638099193,0.31103141143,0.219354017067,0.38547138216,65.64503693580627
637_fri_c1_500_50,adaboost,6.0,"[('learning_rate', 0.1), ('n_estimators', 1000)]",0.125896043129,0.294231105655,0.216667505307,0.362558642876,66.67973875999449
637_fri_c1_500_50,adaboost,7.0,"[('learning_rate', 1.0), ('n_estimators', 100)]",0.136332110999,0.309743038286,0.289025078092,0.423456009715,62.88066840171814
637_fri_c1_500_50,adaboost,8.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.139054710773,0.314811076403,0.207519159451,0.380664910793,66.39447641372679
637_fri_c1_500_50,adaboost,9.0,"[('learning_rate', 1.0), ('n_estimators', 1000)]",0.133071040144,0.302932552747,0.19491701751,0.348160461781,66.70313262939453
637_fri_c1_500_50,afp,0.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.730337353557,0.715098678884,0.8187981651180001,0.780188121695,854.8451442718506
637_fri_c1_500_50,afp,1.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.753283250973,0.730212706704,0.8053668568260001,0.737437048591,859.6888906955719
637_fri_c1_500_50,afp,2.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.763569186329,0.745790407709,0.821742710029,0.752579092513,862.0131134986877
637_fri_c1_500_50,afp,3.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.756022583566,0.734275573331,0.7993808731659999,0.752843560697,855.7273390293121
637_fri_c1_500_50,afp,4.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.7384211715250001,0.718163371056,0.828516221318,0.771785445923,833.7467830181122
637_fri_c1_500_50,afp,5.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.764600917452,0.7385495033030001,0.721277416664,0.7103264214120001,843.824738740921
637_fri_c1_500_50,afp,6.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.729053350874,0.720567587104,0.841047635616,0.7710216322169999,860.2608661651611
637_fri_c1_500_50,afp,7.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.43878287873599997,0.541709795202,0.415205450639,0.540475356183,877.0367166996002
637_fri_c1_500_50,afp,8.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.7594394817899999,0.737238522548,0.6900117364499999,0.723921297928,859.6119546890259
637_fri_c1_500_50,afp,9.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.731123413766,0.7242102684289999,0.780414843875,0.735959237721,837.0498023033142
637_fri_c1_500_50,eplex,0.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.186527482689,0.335016077367,0.224493895665,0.377143368961,1085.1986472606661
637_fri_c1_500_50,eplex,1.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.19343980401099997,0.342739154464,0.207912092969,0.37359504213399997,1093.971906900406
637_fri_c1_500_50,eplex,2.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.286473638483,0.416501959357,0.34800882253700005,0.451544223808,1085.8455321788788
637_fri_c1_500_50,eplex,3.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.158737960009,0.297453748997,0.366992995907,0.38239096194600003,1060.1063661575315
637_fri_c1_500_50,eplex,4.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.18961002976,0.321213890211,0.25908225954,0.363496831122,1078.4421327114103
637_fri_c1_500_50,eplex,5.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.253532227043,0.379075371856,0.369609048176,0.449226160596,1086.9975838661194
637_fri_c1_500_50,eplex,6.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.08759397868989999,0.234022129338,0.0787316225125,0.22933667521899997,1087.216290473938
637_fri_c1_500_50,eplex,7.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.30979223567200004,0.425465588894,0.503128201636,0.534496855084,1073.5697250366209
637_fri_c1_500_50,eplex,8.0,"[('g', 100), ('max_len', 64), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.387777101488,0.508585766031,0.392896167414,0.52623358782,1042.6876339912417
637_fri_c1_500_50,eplex,9.0,"[('g', 1000), ('max_len', 64), ('popsize', 100), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.195999211787,0.305889711545,0.217741491219,0.332406774342,1096.514919281006
637_fri_c1_500_50,eplex-1m,0.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.12052518560999999,0.27156903425900003,0.137664583269,0.276684035437,16233.058545589449
637_fri_c1_500_50,eplex-1m,1.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.045791450516400004,0.16370578666,0.08413797852129999,0.206262701828,17059.141878128048
637_fri_c1_500_50,eplex-1m,2.0,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.0735161872288,0.204461144036,0.0782958598728,0.21081303763,16738.102881431583
637_fri_c1_500_50,eplex-1m,3.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.187417235297,0.304079616863,0.234267848523,0.33743487147,16902.495609760284
637_fri_c1_500_50,eplex-1m,4.0,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.09882260267830001,0.239997440123,0.0972861277103,0.229531159842,16944.28773355484
637_fri_c1_500_50,eplex-1m,5.0,"[('g', 500), ('max_len', 50), ('popsize', 2000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.060469349820099993,0.187803314423,0.07760772303619999,0.217855280255,16038.743529796599
637_fri_c1_500_50,eplex-1m,6.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0465156885411,0.156018512256,0.0501951267886,0.174251003351,16996.864333152767
637_fri_c1_500_50,eplex-1m,7.0,"[('g', 2000), ('max_len', 100), ('popsize', 500), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0721139131179,0.183734177573,0.16902807608399997,0.24904786409600002,16913.937129497528
637_fri_c1_500_50,eplex-1m,8.0,"[('g', 500), ('max_len', 100), ('popsize', 2000), ('rt_cross', 0.8), ('rt_mut', 0.2)]",0.0829191455446,0.212779781793,0.0783850609727,0.20313278127599999,16901.93332338333
637_fri_c1_500_50,eplex-1m,9.0,"[('g', 1000), ('max_len', 100), ('popsize', 1000), ('rt_cross', 0.5), ('rt_mut', 0.5)]",0.16376118596300002,0.279809886934,0.21533982671399998,0.328820115639,16760.796478509907
637_fri_c1_500_50,gradboost,0.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",9.923459864e-08,0.000244192645041,0.112864429412,0.250190702918,29.637773752212524
637_fri_c1_500_50,gradboost,1.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.6132077756300001e-07,0.000312918862987,0.125931680491,0.270460853843,29.90636706352234
637_fri_c1_500_50,gradboost,2.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",2.49128128804e-07,0.000392001606071,0.104138066251,0.253808878088,29.8348240852356
637_fri_c1_500_50,gradboost,3.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.19996916236e-07,0.000273475024096,0.103326751342,0.25262323518,29.55476403236389
637_fri_c1_500_50,gradboost,4.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.60873638638e-07,0.000317730391531,0.13152014064099998,0.285638719027,30.18341946601868
637_fri_c1_500_50,gradboost,5.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.66057117177e-07,0.00032394139919200005,0.100515054185,0.261051998548,30.18512749671936
637_fri_c1_500_50,gradboost,6.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.67179352565e-07,0.000323307007719,0.120800092401,0.27338542302,30.064988613128662
637_fri_c1_500_50,gradboost,7.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",9.95802266179e-08,0.000250078641358,0.109029856117,0.266528089091,29.79703044891357
637_fri_c1_500_50,gradboost,8.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.23652955741e-07,0.000276031000933,0.101443900147,0.231441192116,28.140679836273193
637_fri_c1_500_50,gradboost,9.0,"[('max_features', None), ('min_weight_fraction_leaf', 0.0), ('n_estimators', 1000)]",1.3123993408e-07,0.000283984339472,0.137062068455,0.276112799855,27.78219819068909
637_fri_c1_500_50,gsgp,0.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.189518372642,0.263312949979,1.19991285713,0.90570275471,739.4810621738434
637_fri_c1_500_50,gsgp,1.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.181829661589,0.26390453050900003,1.10033857734,0.825642116079,739.8663976192474
637_fri_c1_500_50,gsgp,2.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.170565178419,0.259575613777,1.01211742552,0.7761801384729999,773.7797923088074
637_fri_c1_500_50,gsgp,3.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.196823716092,0.265758443578,1.0385108466,0.827991230598,771.791316986084
637_fri_c1_500_50,gsgp,4.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.210586433191,0.263603940088,1.01604604676,0.791643815353,736.770247220993
637_fri_c1_500_50,gsgp,5.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.357374740193,0.4005353431880001,0.803835736402,0.7281259359000001,735.0323715209961
637_fri_c1_500_50,gsgp,6.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.206174112723,0.27581311731,1.1535235769,0.8492433063979999,734.5559957027435
637_fri_c1_500_50,gsgp,7.0,"[('g', 500), ('max_len', 6), ('popsize', 200), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.260383142903,0.327419790757,1.43817852933,0.969776137044,734.7460579872131
637_fri_c1_500_50,gsgp,8.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.175388966591,0.252698398901,1.09496234,0.82372278752,733.2711441516876
637_fri_c1_500_50,gsgp,9.0,"[('g', 1000), ('max_len', 6), ('popsize', 100), ('rt_cross', 0.2), ('rt_mut', 0.8)]",0.188531132427,0.271727542985,1.0735609278899998,0.843429656064,740.4409596920012
637_fri_c1_500_50,kernel-ridge,0.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.458218853347,0.570347469683,0.66046352084,0.654746705812,3.21394419670105
637_fri_c1_500_50,kernel-ridge,1.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.43206939343,0.548939182643,0.836760411023,0.752495280236,3.139676332473755
637_fri_c1_500_50,kernel-ridge,2.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.432254897394,0.545202406233,0.765415210089,0.734144288028,3.141960859298706
637_fri_c1_500_50,kernel-ridge,3.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.427972603722,0.541456273124,0.8483441521430001,0.77785955705,3.0755438804626465
637_fri_c1_500_50,kernel-ridge,4.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'sigmoid')]",0.816198967668,0.747407197906,0.817035150626,0.739123790417,2.99285101890564
637_fri_c1_500_50,kernel-ridge,5.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.420804691868,0.537776248386,0.856679666892,0.7570040640260001,2.853703737258911
637_fri_c1_500_50,kernel-ridge,6.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'sigmoid')]",0.773380763193,0.7266854940090001,0.866747313645,0.775911349633,2.8450942039489746
637_fri_c1_500_50,kernel-ridge,7.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.424274802064,0.540499084742,0.8770347838079999,0.781269372224,2.863863706588745
637_fri_c1_500_50,kernel-ridge,8.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'rbf')]",0.426633183758,0.537943010176,0.855197268503,0.766303158536,2.8309621810913086
637_fri_c1_500_50,kernel-ridge,9.0,"[('alpha', 1), ('gamma', 0.01), ('kernel', 'sigmoid')]",0.800125048794,0.741523019835,0.85276077768,0.774150343153,2.848191261291504
637_fri_c1_500_50,lasso-lars,0.0,"[('alpha', 0.01)]",0.8586177244679999,0.756786240795,0.896258690487,0.776383282651,0.17354321479797366
637_fri_c1_500_50,lasso-lars,1.0,"[('alpha', 0.01)]",0.866249460168,0.7658391356990001,0.8047915182269999,0.7370434052779999,0.13546371459960938
637_fri_c1_500_50,lasso-lars,2.0,"[('alpha', 0.001)]",0.663886645802,0.6865067721789999,0.8052517946559999,0.7493317532379999,0.1396622657775879
637_fri_c1_500_50,lasso-lars,3.0,"[('alpha', 0.001)]",0.644833276526,0.680845603886,0.899818115334,0.7928141219120001,0.13921022415161133
637_fri_c1_500_50,lasso-lars,4.0,"[('alpha', 0.01)]",0.8585066761489999,0.7604280508650001,0.7783234127840001,0.7308009352089999,0.13674640655517578
637_fri_c1_500_50,lasso-lars,5.0,"[('alpha', 0.001)]",0.661048989789,0.680871238817,0.8394476386669999,0.802640900538,0.14407849311828613
637_fri_c1_500_50,lasso-lars,6.0,"[('alpha', 0.001)]",0.682389655558,0.697259346498,0.771058819252,0.7460612710100001,0.14557647705078125
637_fri_c1_500_50,lasso-lars,7.0,"[('alpha', 0.01)]",0.845482898766,0.750890497817,0.8594552371459999,0.781097197917,0.1374218463897705
637_fri_c1_500_50,lasso-lars,8.0,"[('alpha', 0.001)]",0.6706033694560001,0.684300228347,0.760164355624,0.7604395046619999,0.14267373085021973
637_fri_c1_500_50,lasso-lars,9.0,"[('alpha', 0.01)]",0.8342401794740001,0.744208878518,0.8586416522,0.7855887675830001,0.13628268241882324
637_fri_c1_500_50,linear-regression,0.0,"[('fit_intercept', True)]",0.6357792525110001,0.6686989026619999,0.897945729587,0.803880402764,0.07057571411132812
637_fri_c1_500_50,linear-regression,1.0,"[('fit_intercept', True)]",0.681581862712,0.700999672812,0.794054068246,0.7358191074320001,0.02132272720336914
637_fri_c1_500_50,linear-regression,2.0,"[('fit_intercept', True)]",0.6362174922680001,0.672313786383,0.945116501378,0.803791924746,0.02266860008239746
637_fri_c1_500_50,linear-regression,3.0,"[('fit_intercept', True)]",0.681473481884,0.695744307543,0.766447845274,0.712696249489,0.02250504493713379
637_fri_c1_500_50,linear-regression,4.0,"[('fit_intercept', True)]",0.6866949742849999,0.6922421345049999,0.756107008447,0.718241317845,0.02159619331359864
637_fri_c1_500_50,linear-regression,5.0,"[('fit_intercept', True)]",0.633421009903,0.663081825713,0.944720564454,0.8167735283419999,0.022563695907592773
637_fri_c1_500_50,linear-regression,6.0,"[('fit_intercept', True)]",0.66374263411,0.6899769176180001,0.8366772548029999,0.768808633091,0.02211141586303711
637_fri_c1_500_50,linear-regression,7.0,"[('fit_intercept', True)]",0.659995801583,0.6785820823800001,0.8147854891349999,0.755054959669,0.021737337112426758
637_fri_c1_500_50,linear-regression,8.0,"[('fit_intercept', True)]",0.647870190293,0.672946787718,0.896101519105,0.788182084431,0.02222895622253418
637_fri_c1_500_50,linear-regression,9.0,"[('fit_intercept', True)]",0.643382701379,0.671062288088,0.91082435931,0.796188342563,0.022159337997436523
637_fri_c1_500_50,linear-svr,0.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.6339007853890001,0.667563412499,0.8856740745489999,0.797283991789,0.4472379684448242
637_fri_c1_500_50,linear-svr,1.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.670446778801,0.697650907537,0.820652155272,0.733423456561,0.3994555473327637
637_fri_c1_500_50,linear-svr,2.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.611257127815,0.650460116804,1.03348796984,0.8652217313330001,0.4006338119506836
637_fri_c1_500_50,linear-svr,3.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.612289638257,0.653689622716,1.00096656779,0.8477714950749999,0.3911151885986328
637_fri_c1_500_50,linear-svr,4.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.637456419832,0.6727348964990001,0.910981460115,0.8030625316009999,0.414348840713501
637_fri_c1_500_50,linear-svr,5.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.6768205668359999,0.693135266981,0.7699202790690001,0.738331990139,0.40358829498291016
637_fri_c1_500_50,linear-svr,6.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.602653887381,0.655927131369,1.03397229489,0.868848784798,0.4003255367279053
637_fri_c1_500_50,linear-svr,7.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.618349593843,0.657970334268,0.969745266352,0.8236461118989999,0.3905184268951416
637_fri_c1_500_50,linear-svr,8.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.666694345369,0.689229328752,0.810689118933,0.7575696348350001,0.3902983665466309
637_fri_c1_500_50,linear-svr,9.0,"[('C', 0.1), ('loss', 'squared_epsilon_insensitive')]",0.616667814266,0.658570598004,0.953158766898,0.836959755048,0.4056727886199951
637_fri_c1_500_50,mlp,0.0,"[('activation', 'logistic'), ('learning_rate', 'adaptive'), ('solver', 'adam')]",0.5741804554659999,0.642383373341,1.04331826312,0.8510490869640001,25.791287422180176
637_fri_c1_500_50,mlp,1.0,"[('activation', 'logistic'), ('learning_rate', 'invscaling'), ('solver', 'adam')]",0.650973557935,0.675470715942,0.805627604411,0.754363272933,25.75337791442871
637_fri_c1_500_50,mlp,2.0,"[('activation', 'logistic'), ('learning_rate', 'invscaling'), ('solver', 'adam')]",0.630561555552,0.662554351221,0.938014879449,0.806502322622,25.19965434074402
637_fri_c1_500_50,mlp,3.0,"[('activation', 'logistic'), ('learning_rate', 'adaptive'), ('solver', 'sgd')]",1.01545398367,0.8245693047679999,1.07770191679,0.842979370144,24.79902696609497
637_fri_c1_500_50,mlp,4.0,"[('activation', 'logistic'), ('learning_rate', 'adaptive'), ('solver', 'adam')]",0.615901646707,0.655970104261,0.955674038291,0.8279163106999999,24.485405683517453
